Unnamed: 0,id,index,student_id,date,review_text,rating,rating_facilities,rating_clubs,rating_careerService,rating_internet,source,type,token_list,num_token,rating_bin,rating_cat,length_bin,sample_criteria
340,3_341_394_117,340,745643.0,19th March 20,Top university with many amazing facilities,4.2,4,5,4,4,data3_557,university review,"['Top', 'university', 'with', 'many', 'amazing', 'facilities']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
341,3_342_488_104,341,945642.0,18th March 20,"Excellent facilities, good communication. ELE and iExeter could be improved",4.6,5,5,3,5,data3_557,university review,"['Excellent', 'facilities', ',', 'good', 'communication', '.', 'ELE', 'and', 'iExeter', 'could', 'be', 'improved']",12,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
342,3_343_393_290,342,745640.0,9th March 20,"University is absolutely as good as expected, facilities and societies offered are amazing.",4.8,5,5,5,5,data3_557,university review,"['University', 'is', 'absolutely', 'as', 'good', 'as', 'expected', ',', 'facilities', 'and', 'societies', 'offered', 'are', 'amazing', '.']",15,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
343,3_344_295_290,343,545636.0,9th March 20,"A great university if you find your niche and are focused. It is very much a party uni with a vibrant social life. The university is academically superb, but you'll only know that if you attend classes (attend your classes kids--it's really not that hard). The facilities are incredibly nice and the university is there to help you with anything you need.",4.6,5,5,4,5,data3_557,university review,"['A', 'great', 'university', 'if', 'you', 'find', 'your', 'niche', 'and', 'are', 'focused', '.', 'It', 'is', 'very', 'much', 'a', 'party', 'uni', 'with', 'a', 'vibrant', 'social', 'life', '.', 'The', 'university', 'is', 'academically', 'superb', ',', 'but', 'you', ""'ll"", 'only', 'know', 'that', 'if', 'you', 'attend', 'classes', '(', 'attend', 'your', 'classes', 'kids', '--', 'it', ""'s"", 'really', 'not', 'that', 'hard', ')', '.', 'The', 'facilities', 'are', 'incredibly', 'nice', 'and', 'the', 'university', 'is', 'there', 'to', 'help', 'you', 'with', 'anything', 'you', 'need', '.']",73,"(4.0, 5.0]",Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]"
344,3_345_12_291,344,1045607.0,9th March 20 ,It’s a really good University.,4.4,5,3,5,5,data3_557,university review,"['It', '’', 's', 'a', 'really', 'good', 'University', '.']",8,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
345,3_346_60_250,345,1145587.0,4th March 20,"The quality of teaching and careers services were okay, but the support system at the University is shockingly bad. While I was a student there, they condoned a very serious bullying and stalking episode and provided no support whatsoever after I raised my concerns. I wish I left.",3.4,5,2,4,5,data3_557,university review,"['The', 'quality', 'of', 'teaching', 'and', 'careers', 'services', 'were', 'okay', ',', 'but', 'the', 'support', 'system', 'at', 'the', 'University', 'is', 'shockingly', 'bad', '.', 'While', 'I', 'was', 'a', 'student', 'there', ',', 'they', 'condoned', 'a', 'very', 'serious', 'bullying', 'and', 'stalking', 'episode', 'and', 'provided', 'no', 'support', 'whatsoever', 'after', 'I', 'raised', 'my', 'concerns', '.', 'I', 'wish', 'I', 'left', '.']",53,"(2.5, 4.0]",Conf/Neu,"(41.0, 61.0]","Conf/Neu_(41.0, 61.0]"
346,3_347_392_212,346,745584.0,29th February 20,"I am a Master student in Computer Science
and I love everything about University of Exeter .High quality teaching provided by stuff with a strong academic background , intellectualy stimulating courseworks and nice facilities are amongst the few from the many things I appreciate here.",5.0,5,5,5,5,data3_557,university review,"['I', 'am', 'a', 'Master', 'student', 'in', 'Computer', 'Science', 'and', 'I', 'love', 'everything', 'about', 'University', 'of', 'Exeter', '.High', 'quality', 'teaching', 'provided', 'by', 'stuff', 'with', 'a', 'strong', 'academic', 'background', ',', 'intellectualy', 'stimulating', 'courseworks', 'and', 'nice', 'facilities', 'are', 'amongst', 'the', 'few', 'from', 'the', 'many', 'things', 'I', 'appreciate', 'here', '.']",46,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
347,3_348_177_100,347,1345581.0,18th February 20,Good university with gool facilities.,4.8,5,5,5,4,data3_557,university review,"['Good', 'university', 'with', 'gool', 'facilities', '.']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
348,3_349_232_54,348,445580.0,14th February 20,Really good university and good facilities,5.0,5,5,5,5,data3_557,university review,"['Really', 'good', 'university', 'and', 'good', 'facilities']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
349,3_350_11_42,349,1045579.0,13th February 20,Feel free to get access to the professors and achieve quit lot of assistance from them. Students are kind and friendly. And uni is surrounded by all kinds of restaurants that fill students with convenience and happiness.,5.0,5,5,5,5,data3_557,university review,"['Feel', 'free', 'to', 'get', 'access', 'to', 'the', 'professors', 'and', 'achieve', 'quit', 'lot', 'of', 'assistance', 'from', 'them', '.', 'Students', 'are', 'kind', 'and', 'friendly', '.', 'And', 'uni', 'is', 'surrounded', 'by', 'all', 'kinds', 'of', 'restaurants', 'that', 'fill', 'students', 'with', 'convenience', 'and', 'happiness', '.']",40,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
350,3_351_120_42,350,1245578.0,13th February 20,Exeter uni is a great place to study. The staff are excellent and the campus is a really nice place to be.,4.6,5,4,5,5,data3_557,university review,"['Exeter', 'uni', 'is', 'a', 'great', 'place', 'to', 'study', '.', 'The', 'staff', 'are', 'excellent', 'and', 'the', 'campus', 'is', 'a', 'really', 'nice', 'place', 'to', 'be', '.']",24,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
351,3_352_487_42,351,945532.0,13th February 20,"Uni is so good, the grounds are really nice and green",5.0,5,5,5,5,data3_557,university review,"['Uni', 'is', 'so', 'good', ',', 'the', 'grounds', 'are', 'really', 'nice', 'and', 'green']",12,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
352,3_353_10_42,352,1045470.0,13th February 20,"Really good uni, so happy with my choice",5.0,5,5,5,5,data3_557,university review,"['Really', 'good', 'uni', ',', 'so', 'happy', 'with', 'my', 'choice']",9,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
353,3_354_442_42,353,845443.0,13th February 20,Really nice uni and all students are good,5.0,5,5,5,5,data3_557,university review,"['Really', 'nice', 'uni', 'and', 'all', 'students', 'are', 'good']",8,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
354,3_355_59_42,354,1145427.0,13th February 20,Good Uni but it is a bit far out of town,5.0,5,5,5,5,data3_557,university review,"['Good', 'Uni', 'but', 'it', 'is', 'a', 'bit', 'far', 'out', 'of', 'town']",11,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
355,3_356_231_42,355,445272.0,13th February 20,Good university really enjoy it,5.0,5,5,5,5,data3_557,university review,"['Good', 'university', 'really', 'enjoy', 'it']",5,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
356,3_357_9_31,356,1045220.0,12th February 20,Great university with fantastic staff and lots of resources available.,4.2,4,4,3,5,data3_557,university review,"['Great', 'university', 'with', 'fantastic', 'staff', 'and', 'lots', 'of', 'resources', 'available', '.']",11,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
357,3_358_486_31,357,945193.0,12th February 20,"Everything is alright. Although the WiFi is not very good, I do not use it very much.",4.0,4,4,5,3,data3_557,university review,"['Everything', 'is', 'alright', '.', 'Although', 'the', 'WiFi', 'is', 'not', 'very', 'good', ',', 'I', 'do', 'not', 'use', 'it', 'very', 'much', '.']",20,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
358,3_359_58_31,358,1145173.0,12th February 20,kind teachers good study atmosphere I love the environment of the University but I do not like the weather here,5.0,5,5,5,5,data3_557,university review,"['kind', 'teachers', 'good', 'study', 'atmosphere', 'I', 'love', 'the', 'environment', 'of', 'the', 'University', 'but', 'I', 'do', 'not', 'like', 'the', 'weather', 'here']",20,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
359,3_360_441_31,359,845141.0,12th February 20,"So far so good, I enjoy everything",4.0,4,4,4,4,data3_557,university review,"['So', 'far', 'so', 'good', ',', 'I', 'enjoy', 'everything']",8,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
360,3_361_176_31,360,1345123.0,12th February 20,Nice campus nice management nice classmates,5.0,5,5,5,5,data3_557,university review,"['Nice', 'campus', 'nice', 'management', 'nice', 'classmates']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
361,3_362_8_31,361,1045108.0,12th February 20,The university of Exeter is very good. The campus is very beautiful with perfect teaching facilities. The teachers are also very kind and patient with the students. Recommend everyone to study!,4.8,5,5,5,4,data3_557,university review,"['The', 'university', 'of', 'Exeter', 'is', 'very', 'good', '.', 'The', 'campus', 'is', 'very', 'beautiful', 'with', 'perfect', 'teaching', 'facilities', '.', 'The', 'teachers', 'are', 'also', 'very', 'kind', 'and', 'patient', 'with', 'the', 'students', '.', 'Recommend', 'everyone', 'to', 'study', '!']",35,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
362,3_363_391_31,362,745104.0,12th February 20,good university with good teacher,5.0,5,5,5,5,data3_557,university review,"['good', 'university', 'with', 'good', 'teacher']",5,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
363,3_364_119_19,363,1245099.0,11th February 20,really good uni glad i chose it,5.0,5,5,5,5,data3_557,university review,"['really', 'good', 'uni', 'glad', 'i', 'chose', 'it']",7,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
364,3_365_390_6,364,745097.0,10th February 20,lovely university with lovely wild animals and lecturers. the library is excellent. while the wifi there sometimes dropped while I used it.,3.6,5,4,3,3,data3_557,university review,"['lovely', 'university', 'with', 'lovely', 'wild', 'animals', 'and', 'lecturers', '.', 'the', 'library', 'is', 'excellent', '.', 'while', 'the', 'wifi', 'there', 'sometimes', 'dropped', 'while', 'I', 'used', 'it', '.']",25,"(2.5, 4.0]",Conf/Neu,"(21.0, 41.0]","Conf/Neu_(21.0, 41.0]"
365,3_366_389_6,365,745096.0,10th February 20,Everything is good. I’m satisfied with everything.,5.0,5,5,5,5,data3_557,university review,"['Everything', 'is', 'good', '.', 'I', '’', 'm', 'satisfied', 'with', 'everything', '.']",11,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
366,3_367_440_6,366,845094.0,10th February 20,Great university with a large variety of societies.,4.8,4,5,5,5,data3_557,university review,"['Great', 'university', 'with', 'a', 'large', 'variety', 'of', 'societies', '.']",9,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
367,3_368_294_6,367,545085.0,10th February 20,A lovely university which keeps trying to find ways to further improve its services and facilities.,4.8,5,5,4,5,data3_557,university review,"['A', 'lovely', 'university', 'which', 'keeps', 'trying', 'to', 'find', 'ways', 'to', 'further', 'improve', 'its', 'services', 'and', 'facilities', '.']",17,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
368,3_369_175_264,368,1344491.0,6th February 20,"I think the study rooms and group meeting rooms are not enough.
convenience store should be needed near the accommodations",4.4,4,5,5,4,data3_557,university review,"['I', 'think', 'the', 'study', 'rooms', 'and', 'group', 'meeting', 'rooms', 'are', 'not', 'enough', '.', 'convenience', 'store', 'should', 'be', 'needed', 'near', 'the', 'accommodations']",21,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
369,3_370_388_247,369,744362.0,4th February 20,nice campus！nice experience of study!,5.0,5,5,5,5,data3_557,university review,"['nice', 'campus！nice', 'experience', 'of', 'study', '!']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
370,3_371_174_239,370,1344095.0,3rd February 20,the university is very beautiful and the teachers are very kind,5.0,5,5,5,5,data3_557,university review,"['the', 'university', 'is', 'very', 'beautiful', 'and', 'the', 'teachers', 'are', 'very', 'kind']",11,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
371,3_372_173_239,371,1343749.0,3rd February 20,Really good uni - one of the top 10,5.0,5,5,5,5,data3_557,university review,"['Really', 'good', 'uni', '-', 'one', 'of', 'the', 'top', '10']",9,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
372,3_373_118_229,372,1243535.0,31st January 20,"Comfortable environment, beautiful, professional teachers",5.0,5,5,5,5,data3_557,university review,"['Comfortable', 'environment', ',', 'beautiful', ',', 'professional', 'teachers']",7,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
373,3_374_293_229,373,543313.0,31st January 20,Basically good experiences here，a silent small city to study and live in,4.0,5,4,4,4,data3_557,university review,"['Basically', 'good', 'experiences', 'here，a', 'silent', 'small', 'city', 'to', 'study', 'and', 'live', 'in']",12,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
374,3_375_292_229,374,542581.0,31st January 20,Everything is good and I am really satisfied with the life here.,5.0,5,5,5,5,data3_557,university review,"['Everything', 'is', 'good', 'and', 'I', 'am', 'really', 'satisfied', 'with', 'the', 'life', 'here', '.']",13,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
375,3_376_230_229,375,442402.0,31st January 20,"Love Exeter Uni, it has given me the platform to excel",5.0,5,5,5,5,data3_557,university review,"['Love', 'Exeter', 'Uni', ',', 'it', 'has', 'given', 'me', 'the', 'platform', 'to', 'excel']",12,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
376,3_377_7_229,376,1036789.0,31st January 20,"Good university, high quality education and a beautiful campus",4.0,4,4,4,4,data3_557,university review,"['Good', 'university', ',', 'high', 'quality', 'education', 'and', 'a', 'beautiful', 'campus']",10,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
377,3_378_172_229,377,1335769.0,31st January 20,University of Exeter is really nice,5.0,5,5,5,5,data3_557,university review,"['University', 'of', 'Exeter', 'is', 'really', 'nice']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
378,3_379_112_229,378,1217.0,31st January 20,Good University with great reputation in UK. Quiet beautiful and friendly.,5.0,5,5,5,5,data3_557,university review,"['Good', 'University', 'with', 'great', 'reputation', 'in', 'UK', '.', 'Quiet', 'beautiful', 'and', 'friendly', '.']",13,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
379,3_380_116_229,379,1233810.0,31st January 20,The campus is way too green and too big. The library is small but many other places you can study. The food provides is limit...,4.2,4,5,4,4,data3_557,university review,"['The', 'campus', 'is', 'way', 'too', 'green', 'and', 'too', 'big', '.', 'The', 'library', 'is', 'small', 'but', 'many', 'other', 'places', 'you', 'can', 'study', '.', 'The', 'food', 'provides', 'is', 'limit', '...']",28,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
380,3_381_57_229,380,1133318.0,31st January 20,Great university for international students with motivated and helpful lecturers.,4.6,4,5,5,4,data3_557,university review,"['Great', 'university', 'for', 'international', 'students', 'with', 'motivated', 'and', 'helpful', 'lecturers', '.']",11,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
381,3_382_484_223,381,933230.0,30th January 20,Not a great experience in Cornwall- I regret going to such a small campus rather than a bigger city one. Really don’t feel like exeter Uni has an identity there. Also the staff at the Student Desk in Peter Landon are so rude!!,2.2,2,2,2,3,data3_557,university review,"['Not', 'a', 'great', 'experience', 'in', 'Cornwall-', 'I', 'regret', 'going', 'to', 'such', 'a', 'small', 'campus', 'rather', 'than', 'a', 'bigger', 'city', 'one', '.', 'Really', 'don', '’', 't', 'feel', 'like', 'exeter', 'Uni', 'has', 'an', 'identity', 'there', '.', 'Also', 'the', 'staff', 'at', 'the', 'Student', 'Desk', 'in', 'Peter', 'Landon', 'are', 'so', 'rude', '!', '!']",49,"(0.999, 2.5]",Neg,"(41.0, 61.0]","Neg_(41.0, 61.0]"
382,3_383_333_201,382,633229.0,28th January 20,Pretty good already. Very happy here.,4.0,4,4,4,4,data3_557,university review,"['Pretty', 'good', 'already', '.', 'Very', 'happy', 'here', '.']",8,"(2.5, 4.0]",Conf/Neu,"(0.999, 21.0]","Conf/Neu_(0.999, 21.0]"
